"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @97Vercetti: id gas up my bitch for anything .. she could run over a curb &amp; id be like fuck ya babe u a bad bitch dont need no fucking r…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505967616000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","complikatiee3",14601,TRUE,FALSE,NA,NA
"RT @40SANDSHORTIEZ: goodnight LMFAOOOOOOOOO https://t.co/xMt5w1gRDQ",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505959292929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DayDreamero",2310,TRUE,FALSE,NA,NA
"RT @vampbyte: *procrastinates on comic stuff by making more comic memes* https://t.co/1lMfmGmBNv",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505959145473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuzukaMasaru",7,TRUE,FALSE,NA,NA
"I feel a sense of doom. @realDonaldTrump has gone rogue. #TRE45ON When is it going to be enough for our Congress to act? SCAREY SHIT!!!!!",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505955033088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Little_Miss727",0,FALSE,FALSE,NA,NA
"RT @jccaylen: yo this is actually hella sad.  i rewatches this shit too many times.  she paid $200 &amp; prolly waited months for this moment &amp;…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505950838784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MorganDavii",12656,TRUE,FALSE,NA,NA
"RT @lowkeytrace: when your teacher uses ur assignment as an example for what to do right https://t.co/LwSyhFz6gu",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505946525696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aconitumboy",5231,TRUE,FALSE,NA,NA
"@Capt__Rizzy Long nails.",FALSE,0,"Capt__Rizzy",2019-10-08 03:46:20,FALSE,"1181279537448927233","1181415505946497024","1445000148","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PerezRapunzel",0,FALSE,FALSE,NA,NA
"RT @GymyG: <U+0E15><U+0E32><U+0E23><U+0E32><U+0E07><U+0E07><U+0E32><U+0E19> GOT7 8 <U+0E15>.<U+0E04>. <U+0E40><U+0E27><U+0E25><U+0E32><U+0E44><U+0E17><U+0E22>
<U+0001F312>23:30 <U+0E19>. : GOT7 KEEP SPINNING 2019 WORLD TOUR IN AMSTERDAM 
#GOT7 #<U+AC13><U+C138><U+BE10> 
#GOT7WORLDTOUR  
#GOT7_KEE…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505942368256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YELLOWNG1946",675,TRUE,FALSE,NA,NA
"RT @Em_bexxx: Okay this has to be one of the best tiktok videos I’ve seen yet <U+0001F62D> #avengers https://t.co/prMZGCqZWs",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505938259970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stxheather_",450234,TRUE,FALSE,NA,NA
"@kellyolsens who that",FALSE,0,"kellyolsens",2019-10-08 03:46:20,FALSE,"1181391895131545600","1181415505934127109","1854934050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcgrathxbenoist",0,FALSE,FALSE,NA,NA
"@DGTam86 @wechatamerica It was the Republic Of China ROC KMT (Taiwan) who defeated Imperial Japan with the help of… https://t.co/jwus1xKUrk",FALSE,0,"DGTam86",2019-10-08 03:46:20,TRUE,"1181202292059578368","1181415505934110721","869486116788985856","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sam_Super7",0,FALSE,FALSE,NA,NA
"@morgan_lane2 Thank you sweets! <U+0001F495>",FALSE,0,"morgan_lane2",2019-10-08 03:46:20,FALSE,"1181396201314361344","1181415505929887746","540531591","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hayliepegelow",0,FALSE,FALSE,NA,NA
"RT @_Danny_Boy1: I would’ve hit the brakes if I knew life was gonna be this stressful. https://t.co/blCnkXe1CW",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505929879554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Boss_lady_nicki",45302,TRUE,FALSE,NA,NA
"i drank milk all the time as a kid and i’m still 5’2 <U+0001F62D><U+0001F62D> https://t.co/TrUj99YQW1",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505929867264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mxmoons",0,FALSE,FALSE,NA,NA
"Just had my first jalapeno pepper ever. How was I missing out!?",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505913159685",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ykouzy47",0,FALSE,FALSE,NA,NA
"@kottchix as i’ve been saying: I OWE U MY LIFE",FALSE,0,"kottchix",2019-10-08 03:46:20,FALSE,"1181415421515190272","1181415505912983552","1057783948212822016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rlyreal",0,FALSE,FALSE,NA,NA
"RT @TheVindictive: Book a 8 Women’s Tag match with Kairi Sane, Asuka, Bayley and Sasha Banks vs. Charlotte, Becky Lynch, Alexa Bliss, and N…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505912971264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toemas_castle",12,TRUE,FALSE,NA,NA
"RT @ghostrallied: some stuff from the drawpile #homestuck https://t.co/dD8zRVrQI9",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505908944896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cosmofex",17,TRUE,FALSE,NA,NA
"Hey who loves nudes ? Dm me...  #bondage #badbitch https://t.co/YRDmK5BIEK",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505904705536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Frankie56601381",0,FALSE,FALSE,NA,NA
"RT @McJesse: He was so terrified when we brought him home 2 days ago, now he’s a member of the family<U+2764><U+FE0F> https://t.co/AaZpBQ2kP3",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505896321025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Grandpameow",6508,TRUE,FALSE,NA,NA
"RT @FalseKnees: here's an #oldknees for those who learned to read since I made 2018 https://t.co/G7lJ10Vrwm",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505879584774",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItStartedToRain",863,TRUE,FALSE,NA,NA
"with an @ this skinny i deserve at least one viral tweet.. but i’m not funny enough for that",FALSE,1,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505879543810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fagyunho",0,FALSE,FALSE,NA,NA
"RT @phatbootiezonly: you are his girlfriend. not his parent. do not try and tell him where he can go, what he can do, etc. as long as he re…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505879371778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kngabri",131,TRUE,FALSE,NA,NA
"my back killing me",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505866809344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simplysteen",0,FALSE,FALSE,NA,NA
"RT @PrommyseHoosier: year 1 let’s get it!!!!<U+0001F34A> https://t.co/S0udFMymxg",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505854418944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leftysniper0",125,TRUE,FALSE,NA,NA
"RT @954Cobi: Bout to call that 516 number https://t.co/5wmTRivL9i",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505850228737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","O_3SFour",10983,TRUE,FALSE,NA,NA
"RT @VVanGone: if you lose music
you lose yourself",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505846063105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MIZROBBERS",204,TRUE,FALSE,NA,NA
"RT @IvankaTrump: Today the USA and Japan signed 2 new trade agreements <U+0001F1FA><U+0001F1F8> <U+0001F1EF><U+0001F1F5>

1) Agricultural Agt: +90% of US ag imports into Japan will be…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505845878784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iyz11990569",4022,TRUE,FALSE,NA,NA
"i couldn't get namjoon's pp from japan site too T_T",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505845870592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","beequebq",0,FALSE,FALSE,NA,NA
"&amp; I’m tired .",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505833480192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jazzynaje",0,FALSE,FALSE,NA,NA
"PLS IM SO PROUD OF HIM AHHHHHHH https://t.co/XDYCDQ5VCA",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505833410560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmntober",0,FALSE,FALSE,NA,NA
"@tarak9999 Same to u anna",FALSE,0,"tarak9999",2019-10-08 03:46:20,FALSE,"1181402377577848832","1181415505824870402","75823831","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sairock05795820",0,FALSE,FALSE,NA,NA
"@LADTACARMS @gholland04 I was thinking the same thing. Us Country boy rednecks would have a field day!",FALSE,0,"LADTACARMS",2019-10-08 03:46:20,FALSE,"1181405142383509505","1181415505820864513","3179959992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeplorableFlyer",0,FALSE,FALSE,NA,NA
"@CjHo1mes Who the hell is ""Dave Peterson"" anyway? You do you, carry on. <U+0001F4AA>",FALSE,0,"CjHo1mes",2019-10-08 03:46:20,FALSE,"1181333130780844032","1181415505820835840","500000477","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdltr450",0,FALSE,FALSE,NA,NA
"@DavidMachuca93 Like I said I know you don’t watch football. Highlights don’t tell the whole game buddy stick to something you know",FALSE,0,"DavidMachuca93",2019-10-08 03:46:20,FALSE,"1181414327334494208","1181415505816481793","864675735499186176","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bbird720",0,FALSE,FALSE,NA,NA
"RT @stunlovesyou: You’re also just renting your house from the bank tbh",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505808244737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parsingpeppers",16,TRUE,FALSE,NA,NA
"RT @TheRickWilson: The Lewandowsi hearing sent the WH the message that the Democrats lack the stones to punish contempt.

Better take some…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505804050437",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GivenGrace1986",1212,TRUE,FALSE,NA,NA
"RT @perksofandrw: rip to my unhealthy sleeping routine.",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505803935744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karenzeeey",5048,TRUE,FALSE,NA,NA
"RT @CPC_HQ: Justin Trudeau refuses to fire @liberal_party candidate @JaimeBattiste who made a disgusting racist comment on social media. #e…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505803874304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VeronicaTalbot9",115,TRUE,FALSE,NA,NA
"I’ll stick to my PS4 copy, but CD Projekt Red is showing other AAA companies u can make the Switch work. Yall just lazy",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505799761920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","REHAB_",0,FALSE,FALSE,NA,NA
"RT @LiamPayne: Thanks to everyone that made the shoot in Berlin possible. Excited for you all to see it... #HUGOxLiamPayne https://t.co/8Qf…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505799737344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ClailikesLarry",4989,TRUE,FALSE,NA,NA
"RT @baby_b0nes: i just bought the cutest lil faux plant<U+0001F52A><U+0001F33F> https://t.co/MlSvevQo8U",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505799696384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenicervantess",821,TRUE,FALSE,NA,NA
"@evelmiina my daughter loves this drawing #catlover",FALSE,0,"evelmiina",2019-10-08 03:46:20,FALSE,"1181362709972959232","1181415505799680000","313224202","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frankpaints",0,FALSE,FALSE,NA,NA
"I think somebody is ready for bed. #borador #realtorlife #bedtime #cuddlepup @ St. Louis https://t.co/okrunAZIjd",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505795653632",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","WroughtonMatt",0,FALSE,FALSE,NA,NA
"@berriesjinnie definitely https://t.co/Lg1yfzioSL",FALSE,0,"berriesjinnie",2019-10-08 03:46:20,FALSE,"1181409147067215872","1181415505778708480","1069437191233904640","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","voresori",0,FALSE,FALSE,NA,NA
"@niallwonderlxnd omg yes!!! love that",FALSE,0,"niallwonderlxnd",2019-10-08 03:46:20,FALSE,"1181411909435842560","1181415505774731265","1181005296","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inmytides",0,FALSE,FALSE,NA,NA
"RT @Spacely1z: 13k streams on Apple Music <U+2764><U+FE0F><U+0001F334><U+0001F91E><U+0001F3FE> https://t.co/ZBejz5MWx2",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505770553345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrBenjamine",33,TRUE,FALSE,NA,NA
"RT @linglinglexie: I’m sorry you have a dry ass sense of humor if you genuinely enjoy the office<U+0001F610> https://t.co/YJh6Ls52y7",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505770344448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tiffsteele28",8,TRUE,FALSE,NA,NA
"I'm laughing like they legit look the same i don't understand fjdhdmjx https://t.co/pREjxdIvZu",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505766338561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purplekosmos",0,FALSE,FALSE,NA,NA
"@Preach_Eesh Take care of yourself.  Thanks to Momma Deb for being there for you.",FALSE,0,"Preach_Eesh",2019-10-08 03:46:20,FALSE,"1181396441111187457","1181415505761980416","22520107","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","revjimk",0,FALSE,FALSE,NA,NA
"want q dirty ice cream pls :(",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505761931264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","airaaasntlcs",0,FALSE,FALSE,NA,NA
"RT @CubanDaSavage: I literally can call on 0 ppl ...",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505749594118",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_morggss_",1154,TRUE,FALSE,NA,NA
"RT @ThrowbacksBTS: Yoongi 6 years ago today via Facebook, Rookie King Previews!

#BoyWithLuv 
#PCAs #TheMusicVideo @BTS_twt https://t.co/Tr…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505749512192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","solmoon25",893,TRUE,FALSE,NA,NA
"@bIoodIusting ITS A MESS I WOULD NOT ALLOW ANOTHER LIVING SOUL IN THERE UNTIL IVE CLEANED IT MYSELF",FALSE,0,"bIoodIusting",2019-10-08 03:46:20,FALSE,"1181415292066582528","1181415505749348352","1102018839662002176","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cloudslutrights",0,FALSE,FALSE,NA,NA
"Ok girl bye<U+0001F44B><U+0001F3FE> https://t.co/YiH4NacQ1n",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505736994818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","___bbt___",0,FALSE,FALSE,NA,NA
"RT @215_Felixx: This might be the best TikTok video I’ve seen <U+0001F62D><U+0001F602> https://t.co/nvp2KEKnJT",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505732784130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","its_mattdawg",6001,TRUE,FALSE,NA,NA
"RT @SRKUniverse: Caption this <U+0001F970> #HappyBirthdayGauriKhan https://t.co/1Ag9eCvwGy",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505728561152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ganpatmali2611",34,TRUE,FALSE,NA,NA
"RT @jjeongguksangel: i'm not a stray kids fan but this hurt me. seeing such a leader getting all hate comments like this... it's so rude an…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505724227584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xreina_281",7,TRUE,FALSE,NA,NA
"RT @zxhoora: ‘even kylie jenner got cheated on’ LMAOOOOO if somone cheats on you its bc they’re a piece of shit, not bc you have some kind…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505724203008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KoffinKittenn",29352,TRUE,FALSE,NA,NA
"RT @SexyTroopLover: Stunning news. The #Browns have fired HC Freddie Kitchens after just 5 games.",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505720221696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Slipperr_",82,TRUE,FALSE,NA,NA
"wow school tmr huh https://t.co/ZAHfiF1mvh",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505720160257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xoSheerkim",0,FALSE,FALSE,NA,NA
"RT @Sm3Justice: When ya favorite song on and you wanna get in ya bag, but you can’t cuz you’re in public. https://t.co/gsrSVw6D0b",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505703387137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","___Nieceyyy",34,TRUE,FALSE,NA,NA
"RT @charliekirk11: Did you know:

In 2014, John Brennan travelled to Ukraine with a fake passport

This was at the same time as Joe &amp; Hunte…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505699201025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EstusKolter",9120,TRUE,FALSE,NA,NA
"RT @Yuno_lt: Inosuke’s voice is gonna be what decides whether this trash or not https://t.co/TKf2U6Dvpx",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505694867457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oncewasluved",239,TRUE,FALSE,NA,NA
"RT @ELSiEiSY: Thanks to Ava’s insta story! I’m screaming. Tyler Perry’s studio is a whole Town! Even Oprah Winfrey was in tears <U+0001F927>  @tylerpe…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505690861568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZoeThaMost",8912,TRUE,FALSE,NA,NA
"RT @lizzo: Yes please https://t.co/lluPGksl6u",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415505690800129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmserendipity_",503,TRUE,FALSE,NA,NA
